35	70	0.000001
35	87	0.000001
35	116	0.000001
35	175	0.000001
35	350	0.000001
36	0	0.000074
36	45	0.000000
36	51	0.000000
36	60	0.000001
36	72	0.000001
36	90	0.000001
36	120	0.000000
36	180	0.000000
36	360	0.000000
37	0	0.000062
37	46	0.000000
37	52	0.000000
37	61	0.000000
37	74	0.000000
37	92	0.000000
37	123	0.000000
37	185	0.000001
37	370	0.000001
38	0	0.000069
38	47	0.000000
38	54	0.000000
38	63	0.000000
38	76	0.000000
38	95	0.000000
38	126	0.000000
38	190	0.000000
38	380	0.000000
39	0	0.000069
39	48	0.000000
39	55	0.000000
39	65	0.000000
39	78	0.000000
39	97	0.000001
39	130	0.000000
39	195	0.000001
39	390	0.000001
40	0	0.000085
40	50	0.000000
40	57	0.000000
40	66	0.000000
40	80	0.000000
40	100	0.000000
40	133	0.000000
40	200	0.000000
40	400	0.000001
41	0	0.000080
41	51	0.000001
41	58	0.000000
41	68	0.000000
41	82	0.000001
41	102	0.000000
41	136	0.000000
41	205	0.000000
41	410	0.000000
42	0	0.000071
42	52	0.000001
42	60	0.000001
42	70	0.000000
42	84	0.000000
42	105	0.000000
42	140	0.000000
42	210	0.000000
42	420	0.000000
43	0	0.000100
43	53	0.000000
43	61	0.000000
43	71	0.000001
43	86	0.000000
43	107	0.000000
43	143	0.000000
43	215	0.000000
43	430	0.000000
44	0	0.000080
44	55	0.000001
44	62	0.000001
44	73	0.000001
44	88	0.000001
44	110	0.000001
44	146	0.000000
44	220	0.000000
44	440	0.000001
45	0	0.000077
45	56	0.000000
45	64	0.000000
45	75	0.000000
45	90	0.000001
45	112	0.000001
45	150	0.000000
45	225	0.000000
45	450	0.000000
46	0	0.000096
46	57	0.000000
46	65	0.000000
46	76	0.000001
46	92	0.000000
46	115	0.000001
46	153	0.000000
46	230	0.000000
46	460	0.000000
47	0	0.000060
47	58	0.000000
47	67	0.000000
47	78	0.000001
47	94	0.000001
47	117	0.000000
47	156	0.000000
47	235	0.000000
47	470	0.000000
48	0	0.000069
48	60	0.000001
48	68	0.000000
48	80	0.000000
48	96	0.000000
48	120	0.000000
48	160	0.000000
48	240	0.000000
48	480	0.000000
49	0	0.000079
49	61	0.000000
49	70	0.000001
49	81	0.000000
49	98	0.000000
49	122	0.000000
49	163	0.000000
49	245	0.000000
49	490	0.000001
50	0	0.000067
50	62	0.000001
50	71	0.000001
50	83	0.000001
50	100	0.000001
50	125	0.000000
50	166	0.000000
50	250	0.000000
50	500	0.000000
51	0	0.000074
51	63	0.000000
51	72	0.000001
51	85	0.000001
51	102	0.000001
51	127	0.000000
51	170	0.000000
51	255	0.000001
51	510	0.000000
52	0	0.000066
52	65	0.000001
52	74	0.000000
52	86	0.000000
52	104	0.000001
52	130	0.000000
52	173	0.000000
52	260	0.000000
52	520	0.000000
53	0	0.000066
53	66	0.000000
53	75	0.000000
53	88	0.000000
53	106	0.000000
53	132	0.000001
53	176	0.000000
53	265	0.000001
53	530	0.000001
54	0	0.000118
54	67	0.000001
54	77	0.000000
54	90	0.000000
54	108	0.000001
54	135	0.000001
54	180	0.000001
54	270	0.000000
54	540	0.000001
55	0	0.000101
55	68	0.000001
55	78	0.000000
55	91	0.000000
55	110	0.000000
55	137	0.000001
55	183	0.000000
55	275	0.000000
55	550	0.000000
56	0	0.000014
56	70	0.000001
56	80	0.000000
56	93	0.000000
56	112	0.000001
56	140	0.000000
56	186	0.000000
56	280	0.000000
56	560	0.000000
57	0	0.000014
57	71	0.000001
57	81	0.000000
57	95	0.000000
57	114	0.000000
57	142	0.000000
57	190	0.000000
57	285	0.000000
57	570	0.000001
58	0	0.000160
58	72	0.000001
58	82	0.000000
58	96	0.000000
58	116	0.000000
58	145	0.000000
58	193	0.000000
58	290	0.000000
58	580	0.000000
59	0	0.000159
59	73	0.000000
59	84	0.000000
59	98	0.000000
59	118	0.000000
59	147	0.000000
59	196	0.000000
59	295	0.000000
59	590	0.000000
60	0	0.000089
60	75	0.000001
60	85	0.000000
60	100	0.000001
60	120	0.000000
60	150	0.000001
60	200	0.000000
60	300	0.000001
60	600	0.000000
61	0	0.000080
61	76	0.000000
61	87	0.000000
61	101	0.000000
61	122	0.000000
61	152	0.000000
61	203	0.000000
61	305	0.000001
61	610	0.000000
62	0	0.000172
62	77	0.000000
62	88	0.000001
62	103	0.000000
62	124	0.000000
62	155	0.000001
62	206	0.000000
62	310	0.000001
62	620	0.000001
63	0	0.000170
63	78	0.000000
63	90	0.000000
63	105	0.000000
63	126	0.000000
63	157	0.000000
63	210	0.000000
63	315	0.000001
63	630	0.000000
64	0	0.000226
64	80	0.000001
64	91	0.000000
64	106	0.000000
64	128	0.000001
64	160	0.000001
64	213	0.000001
64	320	0.000000
64	640	0.000000
65	0	0.000169
65	81	0.000000
65	92	0.000000
65	108	0.000000
65	130	0.000000
65	162	0.000000
65	216	0.000000
65	325	0.000000
65	650	0.000000
66	0	0.000100
66	82	0.000000
66	94	0.000000
66	110	0.000000
66	132	0.000000
66	165	0.000000
66	220	0.000000
66	330	0.000000
66	660	0.000000
67	0	0.000163
67	83	0.000000
67	95	0.000000
67	111	0.000001
67	134	0.000000
67	167	0.000000
67	223	0.000000
67	335	0.000000
67	670	0.000000
68	0	0.000117
68	85	0.000000
68	97	0.000001
68	113	0.000001
68	136	0.000001
68	170	0.000000
68	226	0.000001
68	340	0.000001
68	680	0.000000
69	0	0.000178
69	86	0.000000
69	98	0.000001
69	115	0.000000
69	138	0.000000
69	172	0.000001
69	230	0.000000
69	345	0.000000
69	690	0.000000
70	0	0.000022
70	87	0.000000
70	100	0.000000
70	116	0.000000
70	140	0.000000
70	175	0.000001
70	233	0.000001
70	350	0.000001
70	700	0.000001
71	0	0.000113
71	88	0.000000
71	101	0.000000
71	118	0.000001
71	142	0.000001
71	177	0.000000
71	236	0.000001
71	355	0.000001
71	710	0.000000
72	0	0.000107
72	90	0.000000
72	102	0.000000
72	120	0.000000
72	144	0.000000
72	180	0.000001
72	240	0.000001
72	360	0.000001
72	720	0.000000
73	0	0.000206
73	91	0.000000
73	104	0.000000
73	121	0.000001
73	146	0.000001
73	182	0.000000
73	243	0.000000
73	365	0.000000
73	730	0.000000
74	0	0.000018
74	92	0.000000
74	105	0.000000
74	123	0.000000
74	148	0.000000
74	185	0.000000
74	246	0.000001
74	370	0.000001
74	740	0.000000
75	0	0.000121
75	93	0.000000
75	107	0.000001
75	125	0.000000
75	150	0.000001
75	187	0.000001
75	250	0.000001
75	375	0.000001
75	750	0.000001
76	0	0.000172
76	95	0.000000
76	108	0.000001
76	126	0.000000
76	152	0.000000
76	190	0.000000
76	253	0.000001
76	380	0.000000
76	760	0.000001
77	0	0.000112
77	96	0.000000
77	110	0.000000
77	128	0.000000
77	154	0.000000
77	192	0.000001
77	256	0.000000
77	385	0.000000
77	770	0.000001
78	0	0.000106
78	97	0.000000
78	111	0.000000
78	130	0.000000
78	156	0.000001
78	195	0.000000
78	260	0.000001
78	390	0.000001
78	780	0.000001
79	0	0.000129
79	98	0.000000
79	112	0.000000
79	131	0.000001
79	158	0.000001
79	197	0.000001
79	263	0.000001
79	395	0.000000
79	790	0.000001
80	0	0.000121
80	100	0.000001
80	114	0.000000
80	133	0.000001
80	160	0.000001
80	200	0.000000
80	266	0.000000
80	400	0.000000
80	800	0.000000
81	0	0.000120
81	101	0.000000
81	115	0.000001
81	135	0.000000
81	162	0.000000
81	202	0.000001
81	270	0.000000
81	405	0.000001
81	810	0.000001
82	0	0.000165
82	102	0.000000
82	117	0.000000
82	136	0.000000
82	164	0.000001
82	205	0.000000
82	273	0.000001
82	410	0.000000
82	820	0.000001
83	0	0.000125
83	103	0.000001
83	118	0.000001
83	138	0.000001
83	166	0.000002
83	207	0.000001
83	276	0.000000
83	415	0.000001
83	830	0.000000
84	0	0.000134
84	105	0.000000
84	120	0.000001
84	140	0.000000
84	168	0.000001
84	210	0.000000
84	280	0.000000
84	420	0.000000
84	840	0.000000
85	0	0.003767
85	106	0.000001
85	121	0.000001
85	141	0.000000
85	170	0.000001
85	212	0.000001
85	283	0.000001
85	425	0.000000
85	850	0.000000
86	0	0.000130
86	107	0.000001
86	122	0.000001
86	143	0.000000
86	172	0.000001
86	215	0.000001
86	286	0.000000
86	430	0.000001
86	860	0.000001
87	0	0.000134
87	108	0.000001
87	124	0.000001
87	145	0.000001
87	174	0.000000
87	217	0.000001
87	290	0.000001
87	435	0.000001
87	870	0.000001
88	0	0.000147
88	110	0.000000
88	125	0.000001
88	146	0.000001
88	176	0.000001
88	220	0.000000
88	293	0.000000
88	440	0.000000
88	880	0.000000
89	0	0.000127
89	111	0.000001
89	127	0.000001
89	148	0.000000
89	178	0.000000
89	222	0.000001
89	296	0.000001
89	445	0.000001
89	890	0.000000
90	0	0.000144
90	112	0.000001
90	128	0.000001
90	150	0.000001
90	180	0.000001
90	225	0.000001
90	300	0.000001
90	450	0.000001
90	900	0.000001
91	0	0.000230
91	113	0.000001
91	130	0.000001
91	151	0.000001
91	182	0.000001
91	227	0.000001
91	303	0.000000
91	455	0.000001
91	910	0.000001
92	0	0.000240
92	115	0.000001
92	131	0.000000
92	153	0.000001
92	184	0.000000
92	230	0.000001
92	306	0.000001
92	460	0.000001
92	920	0.000001
93	0	0.000241
93	116	0.000001
93	132	0.000001
93	155	0.000001
93	186	0.000001
93	232	0.000001
93	310	0.000001
93	465	0.000001
93	930	0.000001
94	0	0.000246
94	117	0.000001
94	134	0.000001
94	156	0.000001
94	188	0.000001
94	235	0.000001
94	313	0.000001
94	470	0.000001
94	940	0.000001
95	0	0.000234
95	118	0.000001
95	135	0.000001
95	158	0.000001
95	190	0.000001
95	237	0.000001
95	316	0.000001
95	475	0.000001
95	950	0.000001
96	0	0.000255
96	120	0.000001
96	137	0.000001
96	160	0.000000
96	192	0.000001
96	240	0.000001
96	320	0.000001
96	480	0.000001
96	960	0.000000
97	0	0.000248
97	121	0.000001
97	138	0.000001
97	161	0.000000
97	194	0.000001
97	242	0.000001
97	323	0.000001
97	485	0.000001
97	970	0.000001
98	0	0.000261
98	122	0.000000
98	140	0.000001
98	163	0.000001
98	196	0.000001
98	245	0.000001
98	326	0.000001
98	490	0.000001
98	980	0.000001
99	0	0.000273
99	123	0.000001
99	141	0.000001
99	165	0.000001
99	198	0.000001
99	247	0.000000
99	330	0.000001
99	495	0.000001
99	990	0.000000
100	0	0.000268
100	125	0.000001
100	142	0.000001
100	166	0.000001
100	200	0.000001
100	250	0.000001
100	333	0.000001
100	500	0.000001
100	1000	0.000001
101	0	0.005000
101	126	0.000001
101	144	0.000001
101	168	0.000000
101	202	0.000001
101	252	0.000001
101	336	0.000001
101	505	0.000001
101	1010	0.000001
102	0	0.000274
102	127	0.000001
102	145	0.000001
102	170	0.000001
102	204	0.000001
102	255	0.000001
102	340	0.000001
102	510	0.000001
102	1020	0.000001
103	0	0.000291
103	128	0.000001
103	147	0.000001
103	171	0.000001
103	206	0.000001
103	257	0.000001
103	343	0.000001
103	515	0.000001
103	1030	0.000001
104	0	0.000324
104	130	0.000001
104	148	0.000000
104	173	0.000001
104	208	0.000001
104	260	0.000001
104	346	0.000001
104	520	0.000001
104	1040	0.000001
105	0	0.000303
105	131	0.000001
105	150	0.000001
105	175	0.000001
105	210	0.000001
105	262	0.000001
105	350	0.000001
105	525	0.000001
105	1050	0.000001
106	0	0.000354
106	132	0.000001
106	151	0.000002
106	176	0.000001
106	212	0.000001
106	265	0.000001
106	353	0.000001
106	530	0.000001
106	1060	0.000001
107	0	0.000436
107	133	0.000001
107	152	0.000001
107	178	0.000000
107	214	0.000000
107	267	0.000001
107	356	0.000001
107	535	0.000001
107	1070	0.000001
108	0	0.000319
108	135	0.000001
108	154	0.000001
108	180	0.000001
108	216	0.000001
108	270	0.000001
108	360	0.000001
108	540	0.000001
108	1080	0.000001
109	0	0.000319
109	136	0.000001
109	155	0.000001
109	181	0.000000
109	218	0.000001
109	272	0.000001
109	363	0.000001
109	545	0.000000
109	1090	0.000001
110	0	0.000363
110	137	0.000001
110	157	0.000001
110	183	0.000001
110	220	0.000001
110	275	0.000001
110	366	0.000001
110	550	0.000001
110	1100	0.000001
111	0	0.000333
111	138	0.000001
111	158	0.000001
111	185	0.000001
111	222	0.000001
111	277	0.000001
111	370	0.000001
111	555	0.000001
111	1110	0.000001
112	0	0.000537
112	140	0.000001
112	160	0.000001
112	186	0.000001
112	224	0.000001
112	280	0.000001
112	373	0.000001
112	560	0.000001
112	1120	0.000001
113	0	0.000332
113	141	0.000001
113	161	0.000001
113	188	0.000001
113	226	0.000001
113	282	0.000001
113	376	0.000000
113	565	0.000001
113	1130	0.000000
114	0	0.000336
114	142	0.000001
114	162	0.000001
114	190	0.000001
114	228	0.000001
114	285	0.000001
114	380	0.000001
114	570	0.000001
114	1140	0.000001
115	0	0.000348
115	143	0.000001
115	164	0.000001
115	191	0.000001
115	230	0.000001
115	287	0.000001
115	383	0.000001
115	575	0.000001
115	1150	0.000001
116	0	0.000346
116	145	0.000001
116	165	0.000001
116	193	0.000001
116	232	0.000001
116	290	0.000001
116	386	0.000001
116	580	0.000001
116	1160	0.000001
117	0	0.000389
117	146	0.000001
117	167	0.000001
117	195	0.000001
117	234	0.000001
117	292	0.000001
117	390	0.000001
117	585	0.000001
117	1170	0.000000
118	0	0.002583
118	147	0.000001
118	168	0.000001
118	196	0.000001
118	236	0.000001
118	295	0.000000
118	393	0.000001
118	590	0.000001
118	1180	0.000001
119	0	0.000370
119	148	0.000001
119	170	0.000001
119	198	0.000001
119	238	0.000000
119	297	0.000001
119	396	0.000001
119	595	0.000001
119	1190	0.000001
120	0	0.000222
120	150	0.000000
120	171	0.000001
120	200	0.000001
120	240	0.000001
120	300	0.000001
120	400	0.000001
120	600	0.000001
120	1200	0.000001
121	0	0.000370
121	151	0.000001
121	172	0.000001
121	201	0.000001
121	242	0.000001
121	302	0.000001
121	403	0.000001
121	605	0.000001
121	1210	0.000001
122	0	0.000405
122	152	0.000001
122	174	0.000001
122	203	0.000001
122	244	0.000001
122	305	0.000001
122	406	0.000001
122	610	0.000001
122	1220	0.000001
123	0	0.000226
123	153	0.000001
123	175	0.000000
123	205	0.000001
123	246	0.000001
123	307	0.000002
123	410	0.000000
123	615	0.000001
123	1230	0.000000
124	0	0.000203
124	155	0.000001
124	177	0.000000
124	206	0.000001
124	248	0.000001
124	310	0.000001
124	413	0.000001
124	620	0.000001
124	1240	0.000001
125	0	0.000208
125	156	0.000001
125	178	0.000001
125	208	0.000000
125	250	0.000000
125	312	0.000001
125	416	0.000000
125	625	0.000000
125	1250	0.000001
126	0	0.000222
126	157	0.000001
126	180	0.000001
126	210	0.000000
126	252	0.000000
126	315	0.000000
126	420	0.000001
126	630	0.000001
126	1260	0.000001
127	0	0.000226
127	158	0.000001
127	181	0.000001
127	211	0.000000
127	254	0.000000
127	317	0.000000
127	423	0.000001
127	635	0.000001
127	1270	0.000001
128	0	0.000237
128	160	0.000001
128	182	0.000000
128	213	0.000000
128	256	0.000000
128	320	0.000001
128	426	0.000001
128	640	0.000001
128	1280	0.000001
129	0	0.000439
129	161	0.000001
129	184	0.000001
129	215	0.000001
129	258	0.000001
129	322	0.000001
129	430	0.000001
129	645	0.000001
129	1290	0.000001
130	0	0.000498
130	162	0.000001
130	185	0.000001
130	216	0.000001
130	260	0.000001
130	325	0.000091
130	433	0.000001
130	650	0.000001
130	1300	0.000002
131	0	0.000445
131	163	0.000001
131	187	0.000001
131	218	0.000001
131	262	0.000001
131	327	0.000001
131	436	0.000001
131	655	0.000001
131	1310	0.000001
132	0	0.000459
132	165	0.000002
132	188	0.000001
132	220	0.000001
132	264	0.000002
132	330	0.000001
132	440	0.000000
132	660	0.000001
132	1320	0.000001
133	0	0.000487
133	166	0.000001
133	190	0.000001
133	221	0.000001
133	266	0.000001
133	332	0.000001
133	443	0.000001
133	665	0.000001
133	1330	0.000001
134	0	0.000479
134	167	0.000001
134	191	0.000001
134	223	0.000001
134	268	0.000001
134	335	0.000001
134	446	0.000001
134	670	0.000001
134	1340	0.000001
135	0	0.000480
135	168	0.000001
135	192	0.000001
135	225	0.000001
135	270	0.000001
135	337	0.000001
135	450	0.000001
135	675	0.000001
135	1350	0.000001
136	0	0.000509
136	170	0.000001
136	194	0.000001
136	226	0.000001
136	272	0.000001
136	340	0.000001
136	453	0.000001
136	680	0.000001
136	1360	0.000001
137	0	0.000505
137	171	0.000001
137	195	0.000001
137	228	0.000001
137	274	0.000001
137	342	0.000001
137	456	0.000001
137	685	0.000001
137	1370	0.000001
138	0	0.000521
138	172	0.000001
138	197	0.000001
138	230	0.000001
138	276	0.000001
138	345	0.000001
138	460	0.000002
138	690	0.000001
138	1380	0.000001
139	0	0.000515
139	173	0.000001
139	198	0.000001
139	231	0.000001
139	278	0.000001
139	347	0.000001
139	463	0.000001
139	695	0.000001
139	1390	0.000001
140	0	0.000525
140	175	0.000001
140	200	0.000001
140	233	0.000001
140	280	0.000001
140	350	0.000001
140	466	0.000001
140	700	0.000002
140	1400	0.000001
141	0	0.000521
141	176	0.000001
141	201	0.000001
141	235	0.000001
141	282	0.000001
141	352	0.000001
141	470	0.000001
141	705	0.000001
141	1410	0.000001
142	0	0.000538
142	177	0.000001
142	202	0.000001
142	236	0.000001
142	284	0.000001
142	355	0.000001
142	473	0.000001
142	710	0.000001
142	1420	0.000001
143	0	0.001507
143	178	0.000001
143	204	0.000001
143	238	0.000001
143	286	0.000001
143	357	0.000001
143	476	0.000001
143	715	0.000001
143	1430	0.000001
144	0	0.000564
144	180	0.000001
144	205	0.000001
144	240	0.000001
144	288	0.000001
144	360	0.000001
144	480	0.000001
144	720	0.000001
144	1440	0.000001
145	0	0.000588
145	181	0.000001
145	207	0.000001
145	241	0.000001
145	290	0.000001
145	362	0.000001
145	483	0.000001
145	725	0.000001
145	1450	0.000001
146	0	0.000557
146	182	0.000002
146	208	0.000001
146	243	0.000001
146	292	0.000001
146	365	0.000001
146	486	0.000001
146	730	0.000002
146	1460	0.000001
147	0	0.000554
147	183	0.000001
147	210	0.000001
147	245	0.000001
147	294	0.000001
147	367	0.000001
147	490	0.000001
147	735	0.000001
147	1470	0.000001
148	0	0.000590
148	185	0.000001
148	211	0.000001
148	246	0.000001
148	296	0.000001
148	370	0.000001
148	493	0.000002
148	740	0.000001
148	1480	0.000001
149	0	0.000595
149	186	0.000001
149	212	0.000001
149	248	0.000001
149	298	0.000001
149	372	0.000001
149	496	0.000001
149	745	0.000001
149	1490	0.000001
150	0	0.000574
150	187	0.002579
150	214	0.000001
150	250	0.000001
150	300	0.000001
150	375	0.000001
150	500	0.000001
150	750	0.000001
150	1500	0.000001
151	0	0.000622
151	188	0.000001
151	215	0.000001
151	251	0.000001
151	302	0.000001
151	377	0.000001
151	503	0.000001
151	755	0.000001
151	1510	0.000001
152	0	0.000605
152	190	0.000001
152	217	0.000001
152	253	0.000001
152	304	0.000001
152	380	0.000001
152	506	0.000001
152	760	0.000001
152	1520	0.000001
153	0	0.000598
153	191	0.000001
153	218	0.000001
153	255	0.000001
153	306	0.000001
153	382	0.000001
153	510	0.000001
153	765	0.000001
153	1530	0.000001
154	0	0.000371
154	192	0.000001
154	220	0.000001
154	256	0.000001
154	308	0.000001
154	385	0.000001
154	513	0.000001
154	770	0.000001
154	1540	0.000001
155	0	0.000315
155	193	0.000001
155	221	0.000001
155	258	0.000000
155	310	0.000000
155	387	0.000001
155	516	0.000001
155	775	0.000001
155	1550	0.000001
156	0	0.000383
156	195	0.000001
156	222	0.000001
156	260	0.000001
156	312	0.000001
156	390	0.000001
156	520	0.000001
156	780	0.000001
156	1560	0.000001
157	0	0.000668
157	196	0.000001
157	224	0.000001
157	261	0.000001
157	314	0.000001
157	392	0.000001
157	523	0.000001
157	785	0.000001
157	1570	0.000001
158	0	0.000408
158	197	0.000001
158	225	0.000001
158	263	0.000001
158	316	0.000001
158	395	0.000001
158	526	0.000001
158	790	0.000001
158	1580	0.000001
159	0	0.000400
159	198	0.000001
159	227	0.000001
159	265	0.000001
159	318	0.000001
159	397	0.000001
159	530	0.000001
159	795	0.000002
159	1590	0.000001
160	0	0.000380
160	200	0.000001
160	228	0.000001
160	266	0.000001
160	320	0.000001
160	400	0.000001
160	533	0.000001
160	800	0.000001
160	1600	0.000001
161	0	0.000372
161	201	0.000001
161	230	0.000001
161	268	0.000001
161	322	0.000001
161	402	0.000001
161	536	0.000001
161	805	0.000001
161	1610	0.000001
162	0	0.000448
162	202	0.000001
162	231	0.000001
162	270	0.000001
162	324	0.000001
162	405	0.000002
162	540	0.000001
162	810	0.000001
162	1620	0.000001
163	0	0.000415
163	203	0.000001
163	232	0.000001
163	271	0.000001
163	326	0.000001
163	407	0.000001
163	543	0.000001
163	815	0.000001
163	1630	0.000001
164	0	0.000432
164	205	0.000001
164	234	0.000001
164	273	0.000001
164	328	0.000001
164	410	0.000001
164	546	0.000001
164	820	0.000001
164	1640	0.000001
165	0	0.000441
165	206	0.000001
165	235	0.000001
165	275	0.000002
165	330	0.000001
165	412	0.000001
165	550	0.000001
165	825	0.000001
165	1650	0.000002
166	0	0.000460
166	207	0.000001
166	237	0.000001
166	276	0.000001
166	332	0.000001
166	415	0.000001
166	553	0.000001
166	830	0.000001
166	1660	0.000001
167	0	0.000440
167	208	0.000001
167	238	0.000001
167	278	0.000001
167	334	0.000001
167	417	0.000001
167	556	0.000001
167	835	0.000001
167	1670	0.000001
168	0	0.000471
168	210	0.000001
168	240	0.000001
168	280	0.000001
168	336	0.000001
168	420	0.000001
168	560	0.000001
168	840	0.000001
168	1680	0.000001
169	0	0.000382
169	211	0.000001
169	241	0.000001
169	281	0.000000
169	338	0.000001
169	422	0.000001
169	563	0.000001
169	845	0.000000
169	1690	0.000001
170	0	0.000434
170	212	0.000001
170	242	0.000000
170	283	0.000001
170	340	0.000001
170	425	0.000001
170	566	0.000001
170	850	0.000001
170	1700	0.000001
171	0	0.005107
171	213	0.000001
171	244	0.000001
171	285	0.000001
171	342	0.000001
171	427	0.000001
171	570	0.000001
171	855	0.000001
171	1710	0.000000
172	0	0.000388
172	215	0.000001
172	245	0.000001
172	286	0.000001
172	344	0.000001
172	430	0.000001
172	573	0.000001
172	860	0.000001
172	1720	0.000001
173	0	0.000484
173	216	0.000001
173	247	0.000001
173	288	0.000000
173	346	0.000001
173	432	0.000001
173	576	0.000001
173	865	0.000001
173	1730	0.000001
174	0	0.000420
174	217	0.000001
174	248	0.000001
174	290	0.000001
174	348	0.000001
174	435	0.000001
174	580	0.000001
174	870	0.000000
174	1740	0.000001
175	0	0.000455
175	218	0.000001
175	250	0.000001
175	291	0.000000
175	350	0.000001
175	437	0.000001
175	583	0.000001
175	875	0.000001
175	1750	0.000001
176	0	0.000418
176	220	0.000001
176	251	0.000001
176	293	0.000001
176	352	0.000000
176	440	0.000001
